tag,game_id,winner,white,black,half_turns,engine1_pieces,engine2_pieces,engine1_time,engine2_time,end_state
turbo4,34,1,2,1,90,10,4,436.20,445.94,2k5/1pp5/8/p2p3p/1n1P2p1/1r4P1/r7/K4R2 w - - 6 46
turbo4,35,1,1,2,137,5,4,674.08,673.86,2R1k3/8/4KPp1/7p/5P1P/8/8/5r2 b - - 40 69
turbo4,36,2,2,1,43,11,9,198.20,217.98,rn3Qnr/8/1p2k1pp/p7/5BB1/8/PbP2P1P/3RK2b b - - 1 22
turbo4,37,2,1,2,160,4,3,783.20,792.67,2Q5/3K4/2P5/4q3/3r4/2k4P/8/8 w - - 8 81
turbo4,38,1,2,1,40,12,8,198.24,198.19,rn2k3/pp4pp/2p2n2/2b5/P5bP/1P1P4/5q2/R1BK3R w - - 4 21
turbo4,39,1,1,2,91,9,1,446.08,445.91,4Q3/2N1k3/8/1R2P3/P7/7P/2P1K1P1/8 b - - 1 46
turbo4,40,1,2,1,124,5,3,614.54,614.37,8/p6p/8/8/5k1K/P4P2/2b4r/8 w - - 4 63
turbo4,41,2,1,2,92,7,10,436.14,455.80,1r4k1/5pp1/3R3p/1p1K4/p3qPP1/PnP5/4r3/1N6 w - - 0 47
turbo4,42,1,2,1,158,4,1,773.23,782.81,8/1p6/8/8/8/2k4n/8/2K3q1 w - - 8 80
turbo4,43,1,1,2,77,8,2,376.70,376.59,3k3Q/R7/8/8/3r4/8/P4PPP/5K1R b - - 2 39
turbo4,44,2,2,1,57,8,8,267.63,287.28,r1b5/pp5p/1kp5/Q3R3/8/Pp6/2P2PP1/R5K1 b - - 5 29
turbo4,45,1,1,2,143,4,2,703.82,703.44,7R/8/7k/4BP2/6K1/2b5/8/8 b - - 7 72
